locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOLPKDDJ_05215	CDS	1122	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
BOLPKDDJ_05216	gene	1068	rfaC			
BOLPKDDJ_05216	mRNA	1068	rfaC			
BOLPKDDJ_05216	CDS	1068	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
BOLPKDDJ_05217	gene	1038	rfaF			
BOLPKDDJ_05217	mRNA	1038	rfaF			
BOLPKDDJ_05217	CDS	1038	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BOLPKDDJ_05218	gene	924	ilvE			
BOLPKDDJ_05218	mRNA	924	ilvE			
BOLPKDDJ_05218	CDS	924	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BOLPKDDJ_05219	gene	2949	glnE			
BOLPKDDJ_05219	mRNA	2949	glnE			
BOLPKDDJ_05219	CDS	2949	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
BOLPKDDJ_05220	gene	2649	aceE			
BOLPKDDJ_05220	mRNA	2649	aceE			
BOLPKDDJ_05220	CDS	2649	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
BOLPKDDJ_05221	gene	1644	aceF			
BOLPKDDJ_05221	mRNA	1644	aceF			
BOLPKDDJ_05221	CDS	1644	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
BOLPKDDJ_05222	gene	2700				
BOLPKDDJ_05222	mRNA	2700				
BOLPKDDJ_05222	CDS	2700				hypothetical protein
BOLPKDDJ_05223	gene	648	msrA			
BOLPKDDJ_05223	mRNA	648	msrA			
BOLPKDDJ_05223	CDS	648	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
BOLPKDDJ_05224	gene	837	rlmJ			
BOLPKDDJ_05224	mRNA	837	rlmJ			
BOLPKDDJ_05224	CDS	837	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
BOLPKDDJ_05225	gene	1803	dmdC_6			
BOLPKDDJ_05225	mRNA	1803	dmdC_6			
BOLPKDDJ_05225	CDS	1803	dmdC_6	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
BOLPKDDJ_05226	gene	1743	nhaP2_2			
BOLPKDDJ_05226	mRNA	1743	nhaP2_2			
BOLPKDDJ_05226	CDS	1743	nhaP2_2		COG3263	K(+)/H(+) antiporter NhaP2
BOLPKDDJ_05227	gene	3357	mscK			
BOLPKDDJ_05227	mRNA	3357	mscK			
BOLPKDDJ_05227	CDS	3357	mscK		COG3264	Mechanosensitive channel MscK
BOLPKDDJ_05228	gene	1461	selO			
BOLPKDDJ_05228	mRNA	1461	selO			
BOLPKDDJ_05228	CDS	1461	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
BOLPKDDJ_05229	gene	972				
BOLPKDDJ_05229	mRNA	972				
BOLPKDDJ_05229	CDS	972				hypothetical protein
BOLPKDDJ_05230	gene	1278				
BOLPKDDJ_05230	mRNA	1278				
BOLPKDDJ_05230	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
BOLPKDDJ_05231	gene	453				
BOLPKDDJ_05231	mRNA	453				
BOLPKDDJ_05231	CDS	453				hypothetical protein
BOLPKDDJ_05232	gene	816				
BOLPKDDJ_05232	mRNA	816				
BOLPKDDJ_05232	CDS	816				hypothetical protein
BOLPKDDJ_05233	gene	768	soj_2			
BOLPKDDJ_05233	mRNA	768	soj_2			
BOLPKDDJ_05233	CDS	768	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BOLPKDDJ_05234	gene	906	benM_4			
BOLPKDDJ_05234	mRNA	906	benM_4			
BOLPKDDJ_05234	CDS	906	benM_4			HTH-type transcriptional regulator BenM
BOLPKDDJ_05235	gene	1317	ynfM_1			
BOLPKDDJ_05235	mRNA	1317	ynfM_1			
BOLPKDDJ_05235	CDS	1317	ynfM_1			Inner membrane transport protein YnfM
BOLPKDDJ_05236	gene	930				
BOLPKDDJ_05236	mRNA	930				
BOLPKDDJ_05236	CDS	930				hypothetical protein
BOLPKDDJ_05237	gene	1074				
BOLPKDDJ_05237	mRNA	1074				
BOLPKDDJ_05237	CDS	1074				putative HTH-type transcriptional regulator
BOLPKDDJ_05238	gene	981				
BOLPKDDJ_05238	mRNA	981				
BOLPKDDJ_05238	CDS	981				hypothetical protein
BOLPKDDJ_05239	gene	1068	hemE			
BOLPKDDJ_05239	mRNA	1068	hemE			
BOLPKDDJ_05239	CDS	1068	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
BOLPKDDJ_05240	gene	1434	gltD_2			
BOLPKDDJ_05240	mRNA	1434	gltD_2			
BOLPKDDJ_05240	CDS	1434	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
BOLPKDDJ_05241	gene	4446	gltB			
BOLPKDDJ_05241	mRNA	4446	gltB			
BOLPKDDJ_05241	CDS	4446	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
BOLPKDDJ_05242	gene	1656	damX			
BOLPKDDJ_05242	mRNA	1656	damX			
BOLPKDDJ_05242	CDS	1656	damX			Cell division protein DamX
BOLPKDDJ_05243	gene	1107	aroB			
BOLPKDDJ_05243	mRNA	1107	aroB			
BOLPKDDJ_05243	CDS	1107	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
BOLPKDDJ_05244	gene	519	aroK			
BOLPKDDJ_05244	mRNA	519	aroK			
BOLPKDDJ_05244	CDS	519	aroK	2.7.1.71	COG0703	Shikimate kinase 1
BOLPKDDJ_05245	gene	2145	pilQ			
BOLPKDDJ_05245	mRNA	2145	pilQ			
BOLPKDDJ_05245	CDS	2145	pilQ			Type IV pilus biogenesis and competence protein PilQ
BOLPKDDJ_05246	gene	525				
BOLPKDDJ_05246	mRNA	525				
BOLPKDDJ_05246	CDS	525				hypothetical protein
BOLPKDDJ_05247	gene	624				
BOLPKDDJ_05247	mRNA	624				
BOLPKDDJ_05247	CDS	624				hypothetical protein
BOLPKDDJ_05248	gene	597				
BOLPKDDJ_05248	mRNA	597				
BOLPKDDJ_05248	CDS	597				hypothetical protein
BOLPKDDJ_05249	gene	1065	ftsA_2			
BOLPKDDJ_05249	mRNA	1065	ftsA_2			
BOLPKDDJ_05249	CDS	1065	ftsA_2			Cell division protein FtsA
BOLPKDDJ_05250	gene	2469	mrcA			
BOLPKDDJ_05250	mRNA	2469	mrcA			
BOLPKDDJ_05250	CDS	2469	mrcA		COG5009	Penicillin-binding protein 1A
BOLPKDDJ_05251	gene	1269	maeB			
BOLPKDDJ_05251	mRNA	1269	maeB			
BOLPKDDJ_05251	CDS	1269	maeB	1.1.1.40	COG0281	NADP-dependent malic enzyme
BOLPKDDJ_05252	gene	1440	bepA_4			
BOLPKDDJ_05252	mRNA	1440	bepA_4			
BOLPKDDJ_05252	CDS	1440	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
BOLPKDDJ_05253	gene	768				
BOLPKDDJ_05253	mRNA	768				
BOLPKDDJ_05253	CDS	768				hypothetical protein
BOLPKDDJ_05254	gene	216	rpmE			
BOLPKDDJ_05254	mRNA	216	rpmE			
BOLPKDDJ_05254	CDS	216	rpmE		COG0254	50S ribosomal protein L31
BOLPKDDJ_05255	gene	2220	priA			
BOLPKDDJ_05255	mRNA	2220	priA			
BOLPKDDJ_05255	CDS	2220	priA	3.6.4.-	COG1198	Primosomal protein N'
BOLPKDDJ_05256	gene	1764	argS			
BOLPKDDJ_05256	mRNA	1764	argS			
BOLPKDDJ_05256	CDS	1764	argS	6.1.1.19		Arginine--tRNA ligase
BOLPKDDJ_05257	gene	696	ftsN_2			
BOLPKDDJ_05257	mRNA	696	ftsN_2			
BOLPKDDJ_05257	CDS	696	ftsN_2			Cell division protein FtsN
BOLPKDDJ_05258	gene	534	hslV			
BOLPKDDJ_05258	mRNA	534	hslV			
BOLPKDDJ_05258	CDS	534	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
BOLPKDDJ_05259	gene	1344	hslU			
BOLPKDDJ_05259	mRNA	1344	hslU			
BOLPKDDJ_05259	CDS	1344	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
BOLPKDDJ_05260	gene	372				
BOLPKDDJ_05260	mRNA	372				
BOLPKDDJ_05260	CDS	372				hypothetical protein
BOLPKDDJ_05261	gene	1680	phaC_1			
BOLPKDDJ_05261	mRNA	1680	phaC_1			
BOLPKDDJ_05261	CDS	1680	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
BOLPKDDJ_05262	gene	858	catD_4			
BOLPKDDJ_05262	mRNA	858	catD_4			
BOLPKDDJ_05262	CDS	858	catD_4	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
BOLPKDDJ_05263	gene	1683	phaC_2			
BOLPKDDJ_05263	mRNA	1683	phaC_2			
BOLPKDDJ_05263	CDS	1683	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
BOLPKDDJ_05264	gene	618				
BOLPKDDJ_05264	mRNA	618				
BOLPKDDJ_05264	CDS	618				hypothetical protein
BOLPKDDJ_05265	gene	930				
BOLPKDDJ_05265	mRNA	930				
BOLPKDDJ_05265	CDS	930				hypothetical protein
BOLPKDDJ_05266	gene	417				
BOLPKDDJ_05266	mRNA	417				
BOLPKDDJ_05266	CDS	417				hypothetical protein
BOLPKDDJ_05267	gene	276				
BOLPKDDJ_05267	mRNA	276				
BOLPKDDJ_05267	CDS	276				hypothetical protein
BOLPKDDJ_05268	gene	771	ubiE			
BOLPKDDJ_05268	mRNA	771	ubiE			
BOLPKDDJ_05268	CDS	771	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BOLPKDDJ_05269	gene	627	ubiJ_2			
BOLPKDDJ_05269	mRNA	627	ubiJ_2			
BOLPKDDJ_05269	CDS	627	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
BOLPKDDJ_05270	gene	1602	ubiB			
BOLPKDDJ_05270	mRNA	1602	ubiB			
BOLPKDDJ_05270	CDS	1602	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
BOLPKDDJ_05271	gene	405	hisI			
BOLPKDDJ_05271	mRNA	405	hisI			
BOLPKDDJ_05271	CDS	405	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
BOLPKDDJ_05272	gene	336	hisE			
BOLPKDDJ_05272	mRNA	336	hisE			
BOLPKDDJ_05272	CDS	336	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
BOLPKDDJ_05273	gene	249	tatA			
BOLPKDDJ_05273	mRNA	249	tatA			
BOLPKDDJ_05273	CDS	249	tatA		COG1826	Sec-independent protein translocase protein TatA
BOLPKDDJ_05274	gene	426	tatB			
BOLPKDDJ_05274	mRNA	426	tatB			
BOLPKDDJ_05274	CDS	426	tatB			Sec-independent protein translocase protein TatB
BOLPKDDJ_05275	gene	804	tatC			
BOLPKDDJ_05275	mRNA	804	tatC			
BOLPKDDJ_05275	CDS	804	tatC		COG0805	Sec-independent protein translocase protein TatC
BOLPKDDJ_05276	gene	708				
BOLPKDDJ_05276	mRNA	708				
BOLPKDDJ_05276	CDS	708				hypothetical protein
BOLPKDDJ_05277	gene	1944	mcpQ_3			
BOLPKDDJ_05277	mRNA	1944	mcpQ_3			
BOLPKDDJ_05277	CDS	1944	mcpQ_3		COG0840	Methyl-accepting chemotaxis protein McpQ
BOLPKDDJ_05278	gene	462				
BOLPKDDJ_05278	mRNA	462				
BOLPKDDJ_05278	CDS	462				hypothetical protein
BOLPKDDJ_05279	gene	735	glnQ_4			
BOLPKDDJ_05279	mRNA	735	glnQ_4			
BOLPKDDJ_05279	CDS	735	glnQ_4	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
BOLPKDDJ_05280	gene	963				
BOLPKDDJ_05280	mRNA	963				
BOLPKDDJ_05280	CDS	963				hypothetical protein
BOLPKDDJ_05281	gene	801	fliY_2			
BOLPKDDJ_05281	mRNA	801	fliY_2			
BOLPKDDJ_05281	CDS	801	fliY_2		COG0834	L-cystine-binding protein FliY
BOLPKDDJ_05282	gene	2586	opgH			
BOLPKDDJ_05282	mRNA	2586	opgH			
BOLPKDDJ_05282	CDS	2586	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
BOLPKDDJ_05283	gene	1578	mdoG			
BOLPKDDJ_05283	mRNA	1578	mdoG			
BOLPKDDJ_05283	CDS	1578	mdoG		COG3131	Glucans biosynthesis protein G
BOLPKDDJ_05284	gene	438	dtd			
BOLPKDDJ_05284	mRNA	438	dtd			
BOLPKDDJ_05284	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
BOLPKDDJ_05285	gene	972	pip			
BOLPKDDJ_05285	mRNA	972	pip			
BOLPKDDJ_05285	CDS	972	pip	3.4.11.5		Proline iminopeptidase
BOLPKDDJ_05286	gene	477				
BOLPKDDJ_05286	mRNA	477				
BOLPKDDJ_05286	CDS	477				hypothetical protein
BOLPKDDJ_05287	gene	900	gltI_2			
BOLPKDDJ_05287	mRNA	900	gltI_2			
BOLPKDDJ_05287	CDS	900	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
BOLPKDDJ_05288	gene	351	yabJ_2			
BOLPKDDJ_05288	mRNA	351	yabJ_2			
BOLPKDDJ_05288	CDS	351	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BOLPKDDJ_05289	gene	1251	dadA1_1			
BOLPKDDJ_05289	mRNA	1251	dadA1_1			
BOLPKDDJ_05289	CDS	1251	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
BOLPKDDJ_05290	gene	909				
BOLPKDDJ_05290	mRNA	909				
BOLPKDDJ_05290	CDS	909				hypothetical protein
BOLPKDDJ_05291	gene	822				
BOLPKDDJ_05291	mRNA	822				
BOLPKDDJ_05291	CDS	822				hypothetical protein
BOLPKDDJ_05292	gene	879				
BOLPKDDJ_05292	mRNA	879				
BOLPKDDJ_05292	CDS	879				hypothetical protein
BOLPKDDJ_05293	gene	825				
BOLPKDDJ_05293	mRNA	825				
BOLPKDDJ_05293	CDS	825				hypothetical protein
BOLPKDDJ_05294	gene	2238				
BOLPKDDJ_05294	mRNA	2238				
BOLPKDDJ_05294	CDS	2238		2.7.8.-		Cardiolipin synthase
BOLPKDDJ_05295	gene	2373				
BOLPKDDJ_05295	mRNA	2373				
BOLPKDDJ_05295	CDS	2373				hypothetical protein
BOLPKDDJ_05296	gene	801				
BOLPKDDJ_05296	mRNA	801				
BOLPKDDJ_05296	CDS	801				hypothetical protein
BOLPKDDJ_05297	gene	1209	hutI			
BOLPKDDJ_05297	mRNA	1209	hutI			
BOLPKDDJ_05297	CDS	1209	hutI	3.5.2.7	COG1228	Imidazolonepropionase
BOLPKDDJ_05298	gene	1533	hutH_1			
BOLPKDDJ_05298	mRNA	1533	hutH_1			
BOLPKDDJ_05298	CDS	1533	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
BOLPKDDJ_05299	gene	831	ousV			
BOLPKDDJ_05299	mRNA	831	ousV			
BOLPKDDJ_05299	CDS	831	ousV		COG4175	Glycine betaine/choline transport system ATP-binding protein OusV
BOLPKDDJ_05300	gene	852	opuAB_1			
BOLPKDDJ_05300	mRNA	852	opuAB_1			
BOLPKDDJ_05300	CDS	852	opuAB_1		COG4176	Glycine betaine transport system permease protein OpuAB
BOLPKDDJ_05301	gene	969				
BOLPKDDJ_05301	mRNA	969				
BOLPKDDJ_05301	CDS	969				hypothetical protein
BOLPKDDJ_05302	gene	1404	proY_2			
BOLPKDDJ_05302	mRNA	1404	proY_2			
BOLPKDDJ_05302	CDS	1404	proY_2		COG1113	Proline-specific permease ProY
BOLPKDDJ_05303	gene	1530	hutH_2			
BOLPKDDJ_05303	mRNA	1530	hutH_2			
BOLPKDDJ_05303	CDS	1530	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
BOLPKDDJ_05304	gene	1443				
BOLPKDDJ_05304	mRNA	1443				
BOLPKDDJ_05304	CDS	1443				hypothetical protein
BOLPKDDJ_05305	gene	1680	hutU			
BOLPKDDJ_05305	mRNA	1680	hutU			
BOLPKDDJ_05305	CDS	1680	hutU	4.2.1.49	COG2987	Urocanate hydratase
BOLPKDDJ_05306	gene	798				
BOLPKDDJ_05306	mRNA	798				
BOLPKDDJ_05306	CDS	798				hypothetical protein
BOLPKDDJ_05307	gene	939				
BOLPKDDJ_05307	mRNA	939				
BOLPKDDJ_05307	CDS	939				hypothetical protein
BOLPKDDJ_05308	gene	1053	ousX			
BOLPKDDJ_05308	mRNA	1053	ousX			
BOLPKDDJ_05308	CDS	1053	ousX		COG2113	Glycine betaine-binding periplasmic protein OusX
BOLPKDDJ_05309	gene	591	ves			
BOLPKDDJ_05309	mRNA	591	ves			
BOLPKDDJ_05309	CDS	591	ves			Protein Ves
BOLPKDDJ_05310	gene	753	nagR_3			
BOLPKDDJ_05310	mRNA	753	nagR_3			
BOLPKDDJ_05310	CDS	753	nagR_3		COG2188	HTH-type transcriptional repressor NagR
BOLPKDDJ_05311	gene	1362				
BOLPKDDJ_05311	mRNA	1362				
BOLPKDDJ_05311	CDS	1362		3.5.4.32	COG0402	8-oxoguanine deaminase
BOLPKDDJ_05312	gene	570	blc			
BOLPKDDJ_05312	mRNA	570	blc			
BOLPKDDJ_05312	CDS	570	blc		COG3040	Outer membrane lipoprotein Blc
BOLPKDDJ_05313	gene	258				
BOLPKDDJ_05313	mRNA	258				
BOLPKDDJ_05313	CDS	258				hypothetical protein
BOLPKDDJ_05314	gene	603				
BOLPKDDJ_05314	mRNA	603				
BOLPKDDJ_05314	CDS	603				hypothetical protein
BOLPKDDJ_05315	gene	1011	fbp_2			
BOLPKDDJ_05315	mRNA	1011	fbp_2			
BOLPKDDJ_05315	CDS	1011	fbp_2	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
BOLPKDDJ_05316	gene	531	gloA_3			
BOLPKDDJ_05316	mRNA	531	gloA_3			
BOLPKDDJ_05316	CDS	531	gloA_3	4.4.1.5		Lactoylglutathione lyase
BOLPKDDJ_05317	gene	1941	estA			
BOLPKDDJ_05317	mRNA	1941	estA			
BOLPKDDJ_05317	CDS	1941	estA	3.1.1.1	COG3240	Esterase EstA
BOLPKDDJ_05318	gene	1395				
BOLPKDDJ_05318	mRNA	1395				
BOLPKDDJ_05318	CDS	1395				hypothetical protein
BOLPKDDJ_05319	gene	3606				
BOLPKDDJ_05319	mRNA	3606				
BOLPKDDJ_05319	CDS	3606				hypothetical protein
BOLPKDDJ_05320	gene	585				
BOLPKDDJ_05320	mRNA	585				
BOLPKDDJ_05320	CDS	585				hypothetical protein
BOLPKDDJ_05321	gene	426	soxR_2			
BOLPKDDJ_05321	mRNA	426	soxR_2			
BOLPKDDJ_05321	CDS	426	soxR_2		COG0789	Redox-sensitive transcriptional activator SoxR
BOLPKDDJ_05322	gene	1818	typA			
BOLPKDDJ_05322	mRNA	1818	typA			
BOLPKDDJ_05322	CDS	1818	typA		COG1217	GTP-binding protein TypA/BipA
BOLPKDDJ_05323	gene	1455	thiI			
BOLPKDDJ_05323	mRNA	1455	thiI			
BOLPKDDJ_05323	CDS	1455	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
BOLPKDDJ_05324	gene	1410	glnA_1			
BOLPKDDJ_05324	mRNA	1410	glnA_1			
BOLPKDDJ_05324	CDS	1410	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
BOLPKDDJ_05325	gene	405				
BOLPKDDJ_05325	mRNA	405				
BOLPKDDJ_05325	CDS	405				hypothetical protein
BOLPKDDJ_05326	gene	2253				
BOLPKDDJ_05326	mRNA	2253				
BOLPKDDJ_05326	CDS	2253				hypothetical protein
BOLPKDDJ_05327	gene	522				
BOLPKDDJ_05327	mRNA	522				
BOLPKDDJ_05327	CDS	522				hypothetical protein
BOLPKDDJ_05328	gene	573				
BOLPKDDJ_05328	mRNA	573				
BOLPKDDJ_05328	CDS	573				hypothetical protein
BOLPKDDJ_05329	gene	1077	glnL			
BOLPKDDJ_05329	mRNA	1077	glnL			
BOLPKDDJ_05329	CDS	1077	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
BOLPKDDJ_05330	gene	1431	glnG			
BOLPKDDJ_05330	mRNA	1431	glnG			
BOLPKDDJ_05330	CDS	1431	glnG		COG2204	DNA-binding transcriptional regulator NtrC
BOLPKDDJ_05331	gene	351				
BOLPKDDJ_05331	mRNA	351				
BOLPKDDJ_05331	CDS	351				hypothetical protein
BOLPKDDJ_05332	gene	462	trmL			
BOLPKDDJ_05332	mRNA	462	trmL			
BOLPKDDJ_05332	CDS	462	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
BOLPKDDJ_05333	gene	492	secB			
BOLPKDDJ_05333	mRNA	492	secB			
BOLPKDDJ_05333	CDS	492	secB		COG1952	Protein-export protein SecB
BOLPKDDJ_05334	gene	255	grxC			
BOLPKDDJ_05334	mRNA	255	grxC			
BOLPKDDJ_05334	CDS	255	grxC		COG0695	Glutaredoxin 3
BOLPKDDJ_05335	gene	420	yibN			
BOLPKDDJ_05335	mRNA	420	yibN			
BOLPKDDJ_05335	CDS	420	yibN		COG0607	putative protein YibN
BOLPKDDJ_05336	gene	1548	gpmI			
BOLPKDDJ_05336	mRNA	1548	gpmI			
BOLPKDDJ_05336	CDS	1548	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BOLPKDDJ_05337	gene	348				
BOLPKDDJ_05337	mRNA	348				
BOLPKDDJ_05337	CDS	348				hypothetical protein
BOLPKDDJ_05338	gene	819				
BOLPKDDJ_05338	mRNA	819				
BOLPKDDJ_05338	CDS	819				hypothetical protein
BOLPKDDJ_05339	gene	1287	envC			
BOLPKDDJ_05339	mRNA	1287	envC			
BOLPKDDJ_05339	CDS	1287	envC		COG4942	Murein hydrolase activator EnvC
BOLPKDDJ_05340	gene	1311	ctpB			
BOLPKDDJ_05340	mRNA	1311	ctpB			
BOLPKDDJ_05340	CDS	1311	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
BOLPKDDJ_05341	gene	774				
BOLPKDDJ_05341	mRNA	774				
BOLPKDDJ_05341	CDS	774				hypothetical protein
BOLPKDDJ_05342	gene	1482				
BOLPKDDJ_05342	mRNA	1482				
BOLPKDDJ_05342	CDS	1482				hypothetical protein
BOLPKDDJ_05343	gene	756				
BOLPKDDJ_05343	mRNA	756				
BOLPKDDJ_05343	CDS	756				hypothetical protein
BOLPKDDJ_05344	gene	753				
BOLPKDDJ_05344	mRNA	753				
BOLPKDDJ_05344	CDS	753				hypothetical protein
BOLPKDDJ_05345	gene	747				
BOLPKDDJ_05345	mRNA	747				
BOLPKDDJ_05345	CDS	747				hypothetical protein
BOLPKDDJ_05346	gene	771	hisF_2			
BOLPKDDJ_05346	mRNA	771	hisF_2			
BOLPKDDJ_05346	CDS	771	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BOLPKDDJ_05347	gene	738	hisA			
BOLPKDDJ_05347	mRNA	738	hisA			
BOLPKDDJ_05347	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BOLPKDDJ_05348	gene	261				
BOLPKDDJ_05348	mRNA	261				
BOLPKDDJ_05348	CDS	261				hypothetical protein
BOLPKDDJ_05349	gene	639	hisH_2			
BOLPKDDJ_05349	mRNA	639	hisH_2			
BOLPKDDJ_05349	CDS	639	hisH_2	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BOLPKDDJ_05350	gene	594	hisB			
BOLPKDDJ_05350	mRNA	594	hisB			
BOLPKDDJ_05350	CDS	594	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BOLPKDDJ_05351	gene	399	panZ			
BOLPKDDJ_05351	mRNA	399	panZ			
BOLPKDDJ_05351	CDS	399	panZ			PanD regulatory factor
BOLPKDDJ_05352	gene	237				
BOLPKDDJ_05352	mRNA	237				
BOLPKDDJ_05352	CDS	237				hypothetical protein
BOLPKDDJ_05353	gene	1107	lhgD_2			
BOLPKDDJ_05353	mRNA	1107	lhgD_2			
BOLPKDDJ_05353	CDS	1107	lhgD_2	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
BOLPKDDJ_05354	gene	2253				
BOLPKDDJ_05354	mRNA	2253				
BOLPKDDJ_05354	CDS	2253				hypothetical protein
BOLPKDDJ_05355	gene	1068	mutY			
BOLPKDDJ_05355	mRNA	1068	mutY			
BOLPKDDJ_05355	CDS	1068	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
BOLPKDDJ_05356	gene	273				
BOLPKDDJ_05356	mRNA	273				
BOLPKDDJ_05356	CDS	273			COG2924	putative Fe(2+)-trafficking protein
BOLPKDDJ_05357	gene	1083	ydgJ			
BOLPKDDJ_05357	mRNA	1083	ydgJ			
BOLPKDDJ_05357	CDS	1083	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
BOLPKDDJ_05358	gene	76				
BOLPKDDJ_05358	mRNA	76				
BOLPKDDJ_05358	tRNA	76				tRNA-Phe(gaa)
BOLPKDDJ_05359	gene	738	fabG_11			
BOLPKDDJ_05359	mRNA	738	fabG_11			
BOLPKDDJ_05359	CDS	738	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOLPKDDJ_05360	gene	690				
BOLPKDDJ_05360	mRNA	690				
BOLPKDDJ_05360	CDS	690				hypothetical protein
BOLPKDDJ_05361	gene	774	occP			
BOLPKDDJ_05361	mRNA	774	occP			
BOLPKDDJ_05361	CDS	774	occP			Octopine permease ATP-binding protein P
BOLPKDDJ_05362	gene	753	artJ			
BOLPKDDJ_05362	mRNA	753	artJ			
BOLPKDDJ_05362	CDS	753	artJ		COG0834	ABC transporter arginine-binding protein 1
BOLPKDDJ_05363	gene	696	artQ			
BOLPKDDJ_05363	mRNA	696	artQ			
BOLPKDDJ_05363	CDS	696	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
BOLPKDDJ_05364	gene	693	occM_2			
BOLPKDDJ_05364	mRNA	693	occM_2			
BOLPKDDJ_05364	CDS	693	occM_2			Octopine transport system permease protein OccM
BOLPKDDJ_05365	gene	1221				
BOLPKDDJ_05365	mRNA	1221				
BOLPKDDJ_05365	CDS	1221				hypothetical protein
BOLPKDDJ_05366	gene	471	marR			
BOLPKDDJ_05366	mRNA	471	marR			
BOLPKDDJ_05366	CDS	471	marR		COG1846	Multiple antibiotic resistance protein MarR
BOLPKDDJ_05367	gene	1479	ttgI_4			
BOLPKDDJ_05367	mRNA	1479	ttgI_4			
BOLPKDDJ_05367	CDS	1479	ttgI_4			Toluene efflux pump outer membrane protein TtgI
BOLPKDDJ_05368	gene	1185	emrA_4			
BOLPKDDJ_05368	mRNA	1185	emrA_4			
BOLPKDDJ_05368	CDS	1185	emrA_4		COG1566	Multidrug export protein EmrA
BOLPKDDJ_05369	gene	1530	emrB_4			
BOLPKDDJ_05369	mRNA	1530	emrB_4			
BOLPKDDJ_05369	CDS	1530	emrB_4			Multidrug export protein EmrB
BOLPKDDJ_05370	gene	76				
BOLPKDDJ_05370	mRNA	76				
BOLPKDDJ_05370	tRNA	76				tRNA-Thr(tgt)
BOLPKDDJ_05371	gene	1059	rfbB			
